global_step,predictor_x_gap_mse,x2_mean,phi,predictor_gap_over_x2,predictor_gap_over_phi,fpc_expected_bias_ratio,v_clean_nrmse_fpc,v_clean_nrmse_bc,v_nrmse_ratio_fpc_over_bc,clamp_fraction_fpc,clamp_fraction_bc,clamp_fraction_delta,update_cosine_fpc_bc,update_norm_ratio_fpc_over_bc
258,1.7936987158233043e-09,3.1787378229199124e-12,3.4011442103967075e-08,564.280168968341,0.05273809650117977,-282.1400844841705,26.616322950107712,44.663027620531444,0.5959363788824803,0.9955897146901784,0.8410262132744236,0.15456350141575484,0.9963172456206693,1.0299661784083884
259,1.7939798178896344e-09,3.355449139335882e-12,3.4011442103967075e-08,534.6467025409013,0.05274636142759691,-267.32335127045064,26.56158221460411,44.55131462742168,0.5962019849859884,0.995656381339484,0.8414501714973511,0.15420620984213285,0.9963352847136926,1.0298380209872298
260,1.7931564912261035e-09,2.9912798496437017e-12,3.4011442103967075e-08,599.4612946159787,0.05272215408405016,-299.73064730798933,26.531884285671097,44.482396597522694,0.5964580669007548,0.9957238292385862,0.8418531661840714,0.15387066305451483,0.9963489592920421,1.0297565031912517
261,1.7929545558830865e-09,2.9879205528690994e-12,3.4011442103967075e-08,600.0676805684919,0.05271621680734194,-300.03384028424597,26.500916568907737,44.41157047706475,0.5967119893360555,0.9957816417235308,0.8423411868903159,0.1534404548332149,0.9963658997449468,1.0296347814389961
262,1.7936588660241274e-09,2.820686940742606e-12,3.4011442103967075e-08,635.8943419477484,0.05273692484256397,-317.9471709738742,26.466853032134786,44.335032258727196,0.5969738079287148,0.9958171885892738,0.8427456138683297,0.15307157472094407,0.9963777419833132,1.0295536019785778
263,1.7937188343313355e-09,2.904065335489908e-12,3.4011442103967075e-08,617.6578785644779,0.052738688022937935,-308.82893928223893,26.44634168159856,44.281137932964285,0.5972371740228262,0.9958597667031858,0.8432135824964629,0.15264618420672285,0.9963980474105325,1.0294334429538088
264,1.7940168736825222e-09,2.765201981321304e-12,3.4011442103967075e-08,648.7833025583477,0.052747450937202955,-324.39165127917386,26.431915170398995,44.23820459620225,0.5974906850688084,0.9959036469000919,0.8435891032320043,0.15231454366808758,0.9964153457910999,1.0293309745780461
265,1.7944553907161037e-09,3.0557963798942547e-12,3.4011442103967075e-08,587.2300270144964,0.05276034415802673,-293.6150135072482,26.38893893919656,44.14660380187512,0.5977569431530244,0.9959601573020423,0.8439844156290585,0.15197574167298394,0.9964379721227468,1.0291698967249172
266,1.7950505201560542e-09,3.1701560209424303e-12,3.4011442103967075e-08,566.2341248499239,0.052777842076466394,-283.11706242496194,26.344491745667657,44.05272754677707,0.5980218073374446,0.9960131520799083,0.8444198321823354,0.15159331989757294,0.9964630754962118,1.0289928344285553
267,1.793822918957408e-09,2.485449189840203e-12,3.4011442103967075e-08,721.729869308951,0.05274174830558501,-360.8649346544755,26.32796753700498,44.00531260549798,0.5982906603353066,0.9960768239383271,0.8448029049992435,0.1512739189390836,0.9964852271093537,1.028843071294712
268,1.793937831175184e-09,3.3620723042116464e-12,3.4011442103967075e-08,533.5809788885056,0.052745126939675986,-266.7904894442528,26.28382544862049,43.91206976227151,0.5985558319367378,0.9961042978895057,0.8452202225989004,0.15088407529060538,0.9965037854087042,1.028724922361005
269,1.793759060088554e-09,3.035943678632607e-12,3.4011442103967075e-08,590.8406907260102,0.05273987073542321,-295.4203453630051,26.25344102522616,43.84084368598008,0.598835214332834,0.9961691416226194,0.8456402745728452,0.1505288670497742,0.996524468198544,1.0285887016673219
270,1.7936796285572084e-09,2.9590128643063847e-12,3.4011442103967075e-08,606.1750018709907,0.05273753529986294,-303.08750093549537,26.219897386278834,43.76576856695499,0.5990960114447977,0.9962309905648462,0.846013451558997,0.15021753900584922,0.9965467519506509,1.0284325198899198
271,1.793923429058802e-09,3.343428753715918e-12,3.4011442103967075e-08,536.5520132782907,0.052744703490522085,-268.27600663914535,26.175575980673464,43.67276992675568,0.5993568996098245,0.996272266595764,0.8464467847794831,0.14982548181628078,0.9965607894318027,1.028312549559845
272,1.793031155505126e-09,2.986464630853379e-12,3.4011442103967075e-08,600.3858666133841,0.052718468979472875,-300.19293330669205,26.147394170073753,43.60692915235505,0.5996155812467163,0.9963320322052,0.8468781648754778,0.14945386732972205,0.9965815719319469,1.0281810899620092
273,1.7928854227492918e-09,2.940858929710403e-12,3.4011442103967075e-08,609.6468635868378,0.052714184163927896,-304.8234317934189,26.11461585716672,43.53258599929219,0.5998866195909273,0.9963772144851004,0.8472970449747279,0.14908016951037253,0.9966024819983763,1.028044982183006
274,1.7935478588512863e-09,3.2892063091727595e-12,3.4011442103967075e-08,545.2828707793542,0.05273366102409659,-272.6414353896771,26.067591132593122,43.43506921064947,0.6001507907394293,0.9964195321824135,0.8477685292269456,0.148651002955468,0.996612465406455,1.0279812606288512
275,1.7942882899196595e-09,3.4729559325434993e-12,3.4011442103967075e-08,516.6458557985708,0.052755431082129114,-258.3229278992854,26.023363210883307,43.3418625608095,0.6004209711655102,0.9964755217511662,0.8481746489128519,0.14830087283831436,0.9966294324198375,1.0278697622205824
276,1.7942036436548075e-09,2.8385010321852138e-12,3.4011442103967075e-08,632.0954698662005,0.052752942323652095,-316.04773493310023,26.004157280939168,43.29167507235446,0.6006733913039348,0.9965131519497,0.8485310290283778,0.14798212292132215,0.9966413730135243,1.0277967710763831
277,1.7946070023840745e-09,3.056869478330588e-12,3.4011442103967075e-08,587.0734799459419,0.05276480182458222,-293.53673997297096,25.97079527347719,43.21639346634579,0.6009477698249303,0.9965580738130017,0.8489488674612324,0.1476092063517692,0.9966558966399786,1.0276841824645655
278,1.7941304113715867e-09,3.0760072633724885e-12,3.4011442103967075e-08,583.2659866363674,0.05275078915757942,-291.6329933181837,25.93634304873365,43.13922937839703,0.6012240696566981,0.9965923185957504,0.8494036850511237,0.1471886335446267,0.9966761814978459,1.027540000416553
279,1.7939983065259203e-09,3.0460858058657166e-12,3.4011442103967075e-08,588.9519931025235,0.05274690502807787,-294.47599655126174,25.896039303808706,43.05343176464039,0.6014860660904856,0.9966371102507525,0.8497975651568841,0.14683954509386846,0.9966920494031742,1.0274452624744468
280,1.7939217126759333e-09,2.7876480527320675e-12,3.4011442103967075e-08,643.5251791982058,0.05274465302565607,-321.7625895991029,25.87516869810269,42.99860788147482,0.601767591393361,0.9966876310709294,0.850186106722368,0.14650152434856137,0.9967143238752263,1.0272880176636086
281,1.7931696649485105e-09,2.980623520156173e-12,3.4011442103967075e-08,601.6089092843754,0.052722541416124084,-300.8044546421877,25.84999832987341,42.93914327390055,0.6020147669221353,0.9967347664753212,0.8505562889176331,0.14617847755768815,0.9967296437104171,1.0272084452354164
282,1.7933585862308285e-09,3.2638858430413037e-12,3.4011442103967075e-08,549.4550583177777,0.052728096055111175,-274.72752915888884,25.803061588743915,42.84274484205757,0.6022737731643595,0.9967726570904539,0.8510055075506491,0.1457671495398048,0.9967484124365719,1.0270731387847223
283,1.7933240030094216e-09,3.1348196484216743e-12,3.4011442103967075e-08,572.0660848582879,0.05272707924373043,-286.03304242914396,25.768579685316038,42.76743289306597,0.6025280907027268,0.9968152352043659,0.8513896220339526,0.14542561317041325,0.9967671770912858,1.0269318813928723
284,1.7929517211206975e-09,2.952001309809334e-12,3.4011442103967075e-08,607.3681997236315,0.05271613346002664,-303.68409986181575,25.74279479515393,42.70626650769731,0.6027872933007171,0.9968436206136405,0.8517483458988683,0.1450952747147722,0.9967846152486907,1.0268110794670566
285,1.7938251378896253e-09,3.450926211218519e-12,3.4011442103967075e-08,519.8097635522109,0.052741813546341644,-259.90488177610547,25.69371905559971,42.6057598380484,0.6030574071033077,0.9968875008105467,0.8521578510005596,0.14472964980998704,0.9968048427414862,1.026674744560569
286,1.7930590012182446e-09,3.4733978401921462e-12,3.4011442103967075e-08,516.2262095260168,0.05271928769551066,-258.1131047630084,25.638047963576998,42.49481392277786,0.6033218079308877,0.9969423185046046,0.8525200904895598,0.14442222801504478,0.996822321045514,1.0265692449154822
287,1.792514425352747e-09,2.716411833149797e-12,3.4011442103967075e-08,659.8831603800845,0.05270327614669621,-329.94158019004226,25.616635607713963,42.44220288412889,0.6035651749191655,0.9969740893296642,0.8529444393373856,0.14402964999227866,0.9968343137874139,1.0264733300106477
288,1.7929176661428198e-09,3.275686011230782e-12,3.4011442103967075e-08,547.3411248806359,0.052715132179993476,-273.67056244031795,25.574713023645547,42.3544262224452,0.603826218523828,0.9970199226510618,0.853343527775123,0.14367639487593883,0.9968573743586883,1.0263115737656718
289,1.7924116999663972e-09,2.9709636958548136e-12,3.4011442103967075e-08,603.3098628795865,0.05270025582823879,-301.65493143979324,25.54958584422043,42.29420044047091,0.6040919458964942,0.9970527351425169,0.8536785537295433,0.1433741814129736,0.9968810537579192,1.0261396431483032
290,1.7935183483120944e-09,3.0227636994441084e-12,3.4011442103967075e-08,593.3372657088365,0.05273279335905899,-296.66863285441826,25.518262843442375,42.224043436579066,0.6043538412367129,0.9970829434679834,0.8541321994447397,0.14295074402324373,0.9968976642695789,1.026025951730018
291,1.7940158708959923e-09,3.6791437381498345e-12,3.4011442103967075e-08,487.61777157371023,0.05274742145340375,-243.80888578685511,25.450936383427955,42.094815723873154,0.6046097588448169,0.997119271583523,0.8545234753845116,0.14259579619901142,0.9969086501268043,1.0259522661374956
292,1.7938811966501096e-09,2.987128562135567e-12,3.4011442103967075e-08,600.536990402456,0.052743461778730995,-300.268495201228,25.424622620827957,42.03190744703312,0.604888623074435,0.9971665371962143,0.8548657930036997,0.14230074419251454,0.9969280806073402,1.025821168057537
293,1.793047608477215e-09,2.8166889109582375e-12,3.4011442103967075e-08,636.5799224406433,0.052718952727619714,-318.28996122032163,25.400686394189396,41.97500894564666,0.6051383199722646,0.9972102871848211,0.8552819387286618,0.14192834845615926,0.9969452032161618,1.0257132846120443
294,1.794044528902735e-09,2.996578378221608e-12,3.4011442103967075e-08,598.6976819766865,0.052748264052393086,-299.3488409883432,25.383188020197437,41.92629819764381,0.6054240205166487,0.9972453132173663,0.8557251677799043,0.14152014543746214,0.9969542208224963,1.0256667524591239
295,1.7935360184156338e-09,2.999161012883993e-12,3.4011442103967075e-08,598.0125810887924,0.05273331289314653,-299.0062905443962,25.360905330379353,41.871806656680356,0.6056797486270681,0.9972799486250133,0.8560598031094263,0.1412201455155871,0.9969659616774863,1.02561812963178
296,1.7946421600899363e-09,3.1419512945412553e-12,3.4011442103967075e-08,571.1871355892439,0.05276583552688024,-285.59356779462195,25.316267006152593,41.78004139343157,0.6059416449054232,0.9973158861156547,0.8564281623884994,0.14088772372715527,0.9969791748111996,1.0255419543459
297,1.793470522088735e-09,2.3789386435662688e-12,3.4011442103967075e-08,753.8952410307405,0.052731387178656136,-376.94762051537026,25.306551047672173,41.745649264484264,0.6062081077560841,0.9973537767307873,0.8568474331126477,0.14050634361813968,0.9969957429917231,1.0254088049662522
298,1.794691109046304e-09,3.508760848596055e-12,3.4011442103967075e-08,511.4885814359238,0.05276727471773308,-255.7442907179619,25.258684593603107,41.649621637685954,0.6064565199014489,0.9973768235997855,0.8571506882420082,0.14022613535777725,0.9970102718653466,1.025309340192686
299,1.794931059499931e-09,2.8870472497905673e-12,3.4011442103967075e-08,621.7186295202267,0.05277432970978232,-310.85931476011336,25.238580087142005,41.59835782174623,0.6067205872715514,0.997405469425659,0.8575836308375961,0.13982183858806288,0.9970308172891127,1.025171825789301
300,1.7935054402457728e-09,2.4081734438844524e-12,3.4011442103967075e-08,744.7575857961449,0.05273241383777077,-372.37879289807245,25.236161762619368,41.57670087527254,0.6069784574376463,0.997437630875617,0.8578901411744424,0.13954748970117456,0.9970473401506991,1.0250651407075009
301,1.7931106100580038e-09,3.0838338595001758e-12,3.4011442103967075e-08,581.4549978216496,0.05272080509190925,-290.7274989108248,25.20401514066857,41.50581000596526,0.6072406522616044,0.9974759121156479,0.8582976931516424,0.13917821896400548,0.9970612994297026,1.0249599644799565
302,1.7934522864814186e-09,3.1290390816419728e-12,3.4011442103967075e-08,573.1639138045854,0.05273085101770005,-286.5819569022927,25.174068131527793,41.440406523613866,0.607476379778826,0.9975003912759398,0.858605505571483,0.13889488570445685,0.9970800625157653,1.0248193727975512
303,1.7931092715348676e-09,2.879648653986291e-12,3.4011442103967075e-08,622.6833502943738,0.05272076573682597,-311.3416751471869,25.150908657678144,41.38429330001864,0.6077404409287525,0.9975434902230494,0.8590176148391628,0.1385258753838866,0.9970922089375123,1.0247222492970662
304,1.7932708188873729e-09,3.0948673912760143e-12,3.4011442103967075e-08,579.4338148194477,0.052725515531086724,-289.71690740972383,25.116554633179504,41.309831040408696,0.6080042934237819,0.9975713547991264,0.8593989949481784,0.13817235985094795,0.9971093140451638,1.0245959974939285
305,1.7931989319899666e-09,3.1610100455671065e-12,3.4011442103967075e-08,567.2866919561638,0.0527234019218729,-283.6433459780819,25.086841005966846,41.24370341020053,0.6082586899740503,0.997596354792616,0.8597840208895778,0.13781233390303804,0.9971182786403272,1.0245315697955464
306,1.7929827418953226e-09,3.81319998509279e-12,3.4011442103967075e-08,470.2042245108454,0.052717045528810146,-235.1021122554227,25.02549811437191,41.12409067568708,0.6085362059851502,0.9976272141595797,0.8602079791125055,0.1374192350470742,0.9971344342277247,1.0244167903850254
307,1.7921366351612698e-09,3.004473743965455e-12,3.4011442103967075e-08,596.489364821647,0.052692168408590825,-298.2446824108235,25.008549244621218,41.07887860750724,0.6087933773355454,0.9976565110269503,0.860621520671479,0.13703499035547126,0.9971487237153251,1.0243202631596036
308,1.7931468037556018e-09,3.224120485502299e-12,3.4011442103967075e-08,556.1661891417311,0.05272186925430163,-278.08309457086557,24.977692045708967,41.01139717742527,0.6090426994635028,0.9976971360163708,0.8609552445429051,0.13674189147346577,0.9971641410610517,1.0242149094675563
309,1.792239651219378e-09,2.9344847033003954e-12,3.4011442103967075e-08,610.7510627687574,0.0526951972733415,-305.3755313843787,24.953795184770698,40.9548531324153,0.6093000774313619,0.9977261724671426,0.861340400692604,0.1363857717745386,0.9971763088645585,1.024124608346114
310,1.7934287305352787e-09,3.420407413717015e-12,3.4011442103967075e-08,524.3319036624147,0.0527301584288334,-262.16595183120734,24.9086925585613,40.86364386112115,0.6095563245220075,0.9977476568365476,0.8616871453939725,0.13606051144257514,0.9971911522066176,1.024030118446879
311,1.7932188620875923e-09,3.376350757954125e-12,3.4011442103967075e-08,531.1115433913567,0.052723987904012816,-265.55577169567835,24.871845197613297,40.78590508645972,0.6098147177288057,0.9977773443288166,0.8620299838463584,0.1357473604824582,0.9972061698100771,1.0239284067257362
312,1.7938300042344362e-09,2.8069156749403576e-12,3.4011442103967075e-08,639.0751315578983,0.05274195662597926,-319.53756577894916,24.841886589067386,40.72088114482063,0.6100527761351519,0.9977970057820298,0.8623584993858074,0.1354385063962223,0.9972195331583859,1.0238354873336495
313,1.7945903469726778e-09,2.947591864682423e-12,3.4011442103967075e-08,608.8327113652246,0.05276431212434117,-304.4163556826123,24.823296258769467,40.67316050082365,0.6103114671471568,0.997832943272671,0.8627372753288346,0.13509566794383648,0.9972318978266481,1.0237583164257007
314,1.7953768765381385e-09,3.663797037547204e-12,3.4011442103967075e-08,490.03175070529727,0.052787437564393275,-245.01587535264864,24.78087875258473,40.58682813770633,0.6105645572624233,0.9978673182637192,0.8630918325281686,0.1347754857355506,0.9972478681370013,1.023648215705542
315,1.7942632502775557e-09,2.9401121900016096e-12,3.4011442103967075e-08,610.2703347101095,0.052754694869826584,-305.13516735505476,24.757673080679645,40.531258740876744,0.6108291192967796,0.9978799484687634,0.8634224314004085,0.13445751706835493,0.9972578638842691,1.0235765196979678
316,1.7937765642727598e-09,3.2686830245765598e-12,3.4011442103967075e-08,548.7765411285586,0.052740385391172075,-274.3882705642793,24.728531822135015,40.4665212562444,0.6110861782644376,0.9979053390871513,0.8637077177844485,0.1341976213027028,0.9972673364269319,1.0235103540686226
317,1.7939797177606037e-09,3.338610095719258e-12,3.4011442103967075e-08,537.3432854770408,0.05274635848361616,-268.6716427385204,24.687111114125035,40.38113006639194,0.6113526558948733,0.9979329432466294,0.8640876656021704,0.13384527764445894,0.9972797630386878,1.0234245697942737
318,1.7936021576977347e-09,3.1821881403213753e-12,3.4011442103967075e-08,563.6379995799354,0.05273525751172221,-281.8189997899677,24.65641003355277,40.31284844126387,0.6116265902042956,0.9979673182376776,0.8644831082075239,0.13348421003015365,0.9972982925973077,1.023293543426126
319,1.793517985248209e-09,3.5023703714030996e-12,3.4011442103967075e-08,512.0868997443295,0.05273278268430182,-256.04344987216473,24.622475429710192,40.24158997829966,0.6118663661895045,0.9979911463564723,0.8647991237502282,0.1331920226062441,0.9973104764907507,1.0232233419997983
320,1.7943738452847318e-09,3.228617822996549e-12,3.4011442103967075e-08,555.771523189863,0.05275794656985265,-277.8857615949315,24.593285433547138,40.177305362638826,0.6121188370292403,0.9980139328088716,0.8651493840756812,0.13286454873319042,0.9973229549777115,1.0231273178995453
321,1.7936351714818862e-09,2.954053871211559e-12,3.4011442103967075e-08,607.1775430237008,0.05273622817871276,-303.5887715118504,24.575556986970657,40.13240774180946,0.6123618883042529,0.9980350265533785,0.8654982121098406,0.1325368144435379,0.9973346433338081,1.0230381922629093
322,1.7943312151122328e-09,3.1503169091124758e-12,3.4011442103967075e-08,569.5716548141633,0.05275669316306182,-284.7858274070816,24.550824568447297,40.07443521569748,0.6126305819733809,0.9980558598812865,0.8658655297225183,0.1321903301587682,0.9973487961368457,1.0229318969008305
323,1.7940123846638926e-09,2.8101013567854246e-12,3.4011442103967075e-08,638.4155433867081,0.05274731895166068,-319.20777169335406,24.532106522276774,40.02750731708277,0.6128811951227117,0.998086979664849,0.8662289410862133,0.1318580385786358,0.9973595416310894,1.022858268726261
324,1.7948351457762982e-09,3.1121237992668753e-12,3.4011442103967075e-08,576.7235693512927,0.05277150966694675,-288.36178467564633,24.50356855449727,39.96548248510216,0.6131182968610829,0.9981140629911295,0.8665542014181767,0.1315598615729527,0.9973777393067407,1.0227311775782333
325,1.7962912806722413e-09,3.614360986138462e-12,3.4011442103967075e-08,496.9872371800295,0.0528143227558917,-248.49361859001476,24.45300438797083,39.86744946620564,0.613357631736609,0.9981421879838052,0.8668961284124665,0.13124605957133864,0.9973840699940814,1.0226790392352052
326,1.794967409341922e-09,2.999584771228426e-12,3.4011442103967075e-08,598.4052948124635,0.05277539846311186,-299.20264740623173,24.431643627321364,39.81539421085348,0.6136230498670139,0.9981647140196057,0.867301987681774,0.1308627263378317,0.9973950007205704,1.0226076469442749
327,1.7947068653689915e-09,2.8089186820836187e-12,3.4011442103967075e-08,638.9315848893502,0.052767737983084755,-319.4657924446751,24.412973805821366,39.76753792915052,0.6138920103456064,0.9982011723434447,0.8676111021846088,0.1305900701588359,0.9974153215636519,1.022470638017402
328,1.7957286619827728e-09,3.4172995341812287e-12,3.4011442103967075e-08,525.481785843225,0.05279778071431202,-262.7408929216125,24.370914285309116,39.68232138770947,0.6141504184494949,0.9982260421286349,0.8679462583473285,0.1302797837813063,0.9974229942896626,1.0224229508766343
329,1.7946395663251185e-09,2.6898283566731596e-12,3.4011442103967075e-08,667.1948274590908,0.0527657592653442,-333.5974137295454,24.358046550259385,39.64459285958498,0.6144103090308386,0.9982343754597981,0.8682690447216029,0.12996533073819513,0.9974322766368299,1.022341073002331
330,1.7943700594254883e-09,3.397301561129922e-12,3.4011442103967075e-08,528.1750904764226,0.05275783525851125,-264.0875452382113,24.324042619508763,39.57190256723184,0.6146796348288466,0.9982451827486504,0.8686633154522616,0.12958186729638874,0.997440431618326,1.0222858724342432
331,1.795009591315232e-09,3.9237332524782026e-12,3.4011442103967075e-08,457.4749290567896,0.052776638692008396,-228.7374645283948,24.273015370418936,39.47215758019003,0.6149401719707586,0.998253646288113,0.8690209976507819,0.12923264863733108,0.997446319567635,1.0222346862314506
332,1.7940996702030441e-09,3.160132078283229e-12,3.4011442103967075e-08,567.7293308505338,0.052749885309737614,-283.8646654252669,24.254603595481456,39.42573397957272,0.6151972619723012,0.998284896279975,0.8693444350665533,0.12894046121342156,0.9974601641302392,1.0221295128308991
333,1.7937213056244192e-09,3.1540151731612425e-12,3.4011442103967075e-08,568.7104237442801,0.05273876068357597,-284.35521187214005,24.23329314719871,39.37439262957507,0.6154582084650746,0.9983013025257025,0.8696763360217875,0.12862496650391497,0.9974785326518175,1.0220064305111936
334,1.793557060261037e-09,3.1950069767737147e-12,3.4011442103967075e-08,561.3624863104845,0.0527339315627501,-280.68124315524227,24.209441994950932,39.3186642273844,0.6157239181612304,0.9983208337706162,0.8699989921877624,0.12832184158285376,0.9974910806904552,1.0219185134968407
335,1.7933079623189337e-09,2.981755360161256e-12,3.4011442103967075e-08,601.4269266617332,0.05272660761743364,-300.7134633308666,24.187711062767598,39.26619509847982,0.6159932481898155,0.9983384118910386,0.8703793306303826,0.12795908126065592,0.9975095798929287,1.021794853782419
336,1.7948004741124482e-09,3.5987039967023664e-12,3.4011442103967075e-08,498.7352323939658,0.05277049025519279,-249.3676161969829,24.147765382663778,39.18514411094279,0.6162479666859336,0.9983615889683362,0.8707911794814637,0.12757040948687254,0.9975230049113172,1.0216915629481453
337,1.7935906876335018e-09,2.82139112081955e-12,3.4011442103967075e-08,635.7114667294,0.05273492027038449,-317.8557333647,24.131546238395362,39.14307015753961,0.6164960014958669,0.9983770837559678,0.8710844085717686,0.12729267518419918,0.9975336928277138,1.0216344208143824
338,1.794595194459467e-09,2.9083519053159563e-12,3.4011442103967075e-08,617.0488485864665,0.052764454649517685,-308.52442429323327,24.107453652025004,39.087025996043565,0.616763568926047,0.9984022139577567,0.8714397470208992,0.12696246693685756,0.9975493286100106,1.0215093431214122
339,1.7936006827093896e-09,2.7591534072133372e-12,3.4011442103967075e-08,650.0547153414253,0.052735214144306604,-325.02735767071266,24.091690586345166,39.04556585153064,0.6170147636726012,0.9984192712449814,0.8717586271461909,0.1266606440987906,0.9975621230648278,1.0214280053021705
340,1.7940171349756819e-09,3.408424848242598e-12,3.4011442103967075e-08,526.3478629727414,0.052747458619710474,-263.1739314863707,24.061247849360964,38.980614241201884,0.6172618958869204,0.9984429691554768,0.872015137496058,0.12642783165941884,0.9975674298519684,1.0213879134762147
341,1.7930038485545913e-09,2.95189799167743e-12,3.4011442103967075e-08,607.4071169158892,0.05271766610406256,-303.7035584579446,24.042165550276255,38.934237278642364,0.6175070382967216,0.9984601566510009,0.8723353197043439,0.12612483694665705,0.9975805828707561,1.0212845950400984
342,1.7939223031752385e-09,3.323682975734155e-12,3.4011442103967075e-08,539.7392941121246,0.05274467038743989,-269.8696470560623,24.00848341644178,38.863406733952715,0.6177657965189901,0.9984802087291124,0.8726612310778044,0.1258189776513079,0.9975930901436695,1.0211975127353647
343,1.795226472541117e-09,3.798399449602393e-12,3.4011442103967075e-08,472.6270884251094,0.052783015405622066,-236.3135442125547,23.96068120048523,38.77023304008896,0.6180174665370093,0.9984855472693888,0.872933236215303,0.12555231105408565,0.9976034342979231,1.0211254988944816
344,1.7961524911623432e-09,3.64610393394091e-12,3.4011442103967075e-08,492.6224056429907,0.05281024208476126,-246.31120282149536,23.924834155093052,38.695491082078654,0.6182848049232679,0.9985066410138955,0.8733133142413244,0.12519332677257114,0.9976147628082045,1.0210302412378833
345,1.794893793281786e-09,3.1795971265570175e-12,3.4011442103967075e-08,564.5035272834587,0.05277323401328021,-282.2517636417293,23.902149819776945,38.64261685303806,0.6185437676407718,0.998535286839769,0.873618392286877,0.12491689455289204,0.9976287647870838,1.0209254151272824
346,1.794486062473105e-09,3.2508615135377403e-12,3.4011442103967075e-08,552.0032320664011,0.05276124596503943,-276.00161603320055,23.873493682092708,38.579947518293025,0.6188057583741626,0.998548437878011,0.8739491213674163,0.12459931651059467,0.9976372931862033,1.0208514221613074
347,1.7941251351237212e-09,3.395831762772685e-12,3.4011442103967075e-08,528.3315724860363,0.05275063402602548,-264.16578624301815,23.84194509864056,38.513522700861344,0.6190538654130265,0.9985750003710937,0.874234017126558,0.12434098324453562,0.9976537824275972,1.02074905240326
348,1.7941894387073413e-09,3.576270090666449e-12,3.4011442103967075e-08,501.69293515887347,0.05275252467163302,-250.84646757943673,23.800676731192425,38.43006365210154,0.6193244160783713,0.9985936201579114,0.8745887045341916,0.12400491562371989,0.997662377242165,1.0206824789114055
349,1.7934170896890335e-09,3.13605758497953e-12,3.4011442103967075e-08,571.8699485235186,0.052729816166185155,-285.9349742617593,23.778375477779722,38.37815676647973,0.6195809669147072,0.9986046878633625,0.8749030273690033,0.12370166049435925,0.997671346942007,1.020627709939083
350,1.7942426444233648e-09,3.2914566222534735e-12,3.4011442103967075e-08,545.1211576942943,0.052754089019179974,-272.56057884714716,23.74450681327795,38.307259382868594,0.6198435282451122,0.9986264326493665,0.8752328449914466,0.12339358765791988,0.997685735805704,1.0205234800285443
351,1.7933510527633302e-09,3.0066833341810725e-12,3.4011442103967075e-08,596.4549150806344,0.052727874557078974,-298.2274575403172,23.725019916946533,38.26086793957992,0.6200857741756451,0.9986390628544107,0.8755659178213756,0.12307314503303515,0.9976950050819835,1.020447807162396
352,1.7943452204508026e-09,3.426362154245451e-12,3.4011442103967075e-08,523.6881391033082,0.052757104946206064,-261.8440695516541,23.69161803657159,38.19068886180223,0.6203506336924862,0.9986542972254434,0.8758887041956499,0.12276559302979348,0.997708671808073,1.0203567707301169
353,1.7946029736083213e-09,3.34341279558981e-12,3.4011442103967075e-08,536.7578230171055,0.05276468337104118,-268.37891150855273,23.659426947505587,38.12352446823136,0.6205991517710063,0.9986730472205606,0.8762121416114215,0.12246090560913916,0.9977157659981859,1.020303563421119
354,1.7946217736841836e-09,2.730464291339897e-12,3.4011442103967075e-08,657.2588330036444,0.05276523612842809,-328.6294165018222,23.654347584471935,38.09961179339238,0.6208553439532503,0.9986813805517238,0.8764634436293115,0.12221793692241226,0.9977290197562214,1.0201953610533157
355,1.794361727556625e-09,3.004919340714886e-12,3.4011442103967075e-08,597.1413951929029,0.052757590285985895,-298.57069759645145,23.63460032904064,38.05219318910294,0.6211100687833393,0.9987049482539198,0.8768169591622502,0.12188798909166951,0.9977410058116339,1.0201054654629034
356,1.7930412929753945e-09,2.9026785338954824e-12,3.4011442103967075e-08,617.7195552444034,0.05271876704005606,-308.8597776222017,23.617507213321492,38.0093036036345,0.6213612188112585,0.9987191409585571,0.877098209089008,0.12162093186954899,0.9977499795212743,1.020044554217953
357,1.7929788350153389e-09,3.3214382317680683e-12,3.4011442103967075e-08,539.8200146750585,0.05271693065923267,-269.91000733752924,23.593134402208364,37.953374238422136,0.6216346998292402,0.9987424482441541,0.8774458652484726,0.12129658299568151,0.9977594185167534,1.019977194864202
358,1.7922265445398977e-09,3.0878122409310967e-12,3.4011442103967075e-08,580.4195348352758,0.052694811912454995,-290.2097674176379,23.5683555956619,37.898190836090066,0.6218860340219193,0.9987545576160006,0.8777946932826319,0.12095986433336867,0.9977728033266321,1.019871397466889
359,1.7923845832412438e-09,2.879701470847985e-12,3.4011442103967075e-08,622.420275638308,0.052699458545810415,-311.210137819154,23.554498541201273,37.859808150650764,0.6221504992173712,0.9987779951098971,0.8780887036227334,0.12068929148716367,0.9977827542691069,1.0198096544090567
360,1.7916978077572055e-09,3.0024614385710043e-12,3.4011442103967075e-08,596.7429871838583,0.05267926606229446,-298.37149359192915,23.539559808669942,37.82056366530176,0.6224010836270577,0.9987932294809299,0.878409406664217,0.12038382281671281,0.9977921376865916,1.019739384847161
361,1.7917050094070684e-09,2.761177615333401e-12,3.4011442103967075e-08,648.8916176407315,0.05267947780426767,-324.44580882036576,23.526482524427642,37.783965672966005,0.6226578419019836,0.9988003909373981,0.8787234690824299,0.12007692185496827,0.9978065453007146,1.0196253668598478
